"REPORT_ID","TYPE_DW","COUNT_DW","MONTHS","HIGHEST_OA_PER_MON","MAX_DURATION"
"4403587","贷记卡逾期","3","1","0.00","1"
"4403587","准贷记卡60天以上透支","0","0","0.00","0"
"4387320","贷款逾期","0","0","0.00","0"
"4387320","贷记卡逾期","10","5","7377.00","2"
"4387320","准贷记卡60天以上透支","0","0","0.00","0"
"4391907","贷款逾期","0","0","0.00","0"
"4391907","贷记卡逾期","4","7","0.00","1"
"4391907","准贷记卡60天以上透支","0","0","0.00","0"
"4397779","贷款逾期","0","0","0.00","0"
"4397779","贷记卡逾期","1","2","181.00","1"
"4397779","准贷记卡60天以上透支","0","0","0.00","0"
"4397792","贷款逾期","1","1","0.00","1"
"4397792","贷记卡逾期","1","2","1523.00","1"
"4397792","准贷记卡60天以上透支","0","0","0.00","0"
"4398911","贷款逾期","0","0","0.00","0"
"4398911","贷记卡逾期","7","11","4615.00","1"
"4398911","准贷记卡60天以上透支","0","0","0.00","0"
"4398918","贷款逾期","0","0","0.00","0"
"4398918","贷记卡逾期","3","14","1971.00","1"
"4398918","准贷记卡60天以上透支","0","0","0.00","0"
"4398930","贷款逾期","0","0","0.00","0"
"4398930","贷记卡逾期","2","2","0.00","1"
"4398930","准贷记卡60天以上透支","0","0","0.00","0"
"4400238","贷款逾期","0","0","0.00","0"
"4400238","贷记卡逾期","3","7","2987.00","1"
"4400238","准贷记卡60天以上透支","0","0","0.00","0"
"4391941","贷款逾期","0","0","0.00","0"
"4391941","贷记卡逾期","4","13","5863.00","2"
"4391941","准贷记卡60天以上透支","0","0","0.00","0"
"4395501","贷款逾期","0","0","0.00","0"
"4395501","贷记卡逾期","1","0","0.00","0"
"4395501","准贷记卡60天以上透支","0","1","8568.00","3"
"4399005","贷款逾期","0","0","0.00","0"
"4399005","贷记卡逾期","2","2","102.00","1"
"4399005","准贷记卡60天以上透支","0","0","0.00","0"
"4399015","贷款逾期","0","0","0.00","0"
"4399015","贷记卡逾期","1","12","1151.00","2"
"4399015","准贷记卡60天以上透支","0","0","0.00","0"
"4400276","贷款逾期","0","0","0.00","0"
"4400276","贷记卡逾期","1","1","0.00","1"
"4400276","准贷记卡60天以上透支","0","0","0.00","0"
"4402616","贷款逾期","0","0","0.00","0"
"4402616","贷记卡逾期","2","2","2697.00","1"
"4402616","准贷记卡60天以上透支","0","0","0.00","0"
"4403730","贷款逾期","1","1","0.00","1"
"4403730","贷记卡逾期","1","1","0.00","1"
"4403730","准贷记卡60天以上透支","0","0","0.00","0"
"4387481","贷款逾期","0","0","0.00","0"
"4387481","贷记卡逾期","2","3","0.00","2"
"4387481","准贷记卡60天以上透支","0","0","0.00","0"
"4393207","贷款逾期","0","0","0.00","0"
"4393207","贷记卡逾期","1","1","0.00","1"
"4393207","准贷记卡60天以上透支","0","0","0.00","0"
"4396720","贷款逾期","0","0","0.00","0"
"4396720","贷记卡逾期","3","19","990.00","3"
"4396720","准贷记卡60天以上透支","0","0","0.00","0"
"4396759","贷款逾期","2","7","16131.00","1"
"4396759","贷记卡逾期","2","9","6375.00","2"
"4396759","准贷记卡60天以上透支","0","0","0.00","0"
"4401524","贷款逾期","1","5","1002433.00","1"
"4401524","贷记卡逾期","1","4","12684.00","4"
"4401524","准贷记卡60天以上透支","0","0","0.00","0"
"4401541","贷款逾期","0","0","0.00","0"
"4401541","贷记卡逾期","3","3","0.00","1"
"4401541","准贷记卡60天以上透支","0","0","0.00","0"
"4402684","贷款逾期","0","0","0.00","0"
"4402684","贷记卡逾期","1","5","100.00","5"
"4402684","准贷记卡60天以上透支","0","0","0.00","0"
"4403805","贷款逾期","0","0","0.00","0"
"4403805","贷记卡逾期","9","38","18044.00","7"
"4403805","准贷记卡60天以上透支","0","0","0.00","0"
"4393270","贷款逾期","0","0","0.00","0"
"4393270","贷记卡逾期","1","1","377.00","1"
"4393270","准贷记卡60天以上透支","0","0","0.00","0"
"4396789","贷款逾期","0","0","0.00","0"
"4396789","贷记卡逾期","4","14","80.00","3"
"4396789","准贷记卡60天以上透支","0","0","0.00","0"
"4396823","贷款逾期","0","0","0.00","0"
"4396823","贷记卡逾期","1","1","0.00","1"
"4396823","准贷记卡60天以上透支","0","0","0.00","0"
"4400454","贷款逾期","1","11","6297.00","3"
"4400454","贷记卡逾期","4","19","44750.00","7"
"4402742","贷款逾期","0","0","0.00","0"
"4402742","贷记卡逾期","1","1","0.00","1"
"4402742","准贷记卡60天以上透支","0","0","0.00","0"
"4392174","贷款逾期","0","0","0.00","0"
"4392174","贷记卡逾期","1","1","0.00","1"
"4392174","准贷记卡60天以上透支","0","0","0.00","0"
"4393350","贷款逾期","1","1","0.00","1"
"4393350","贷记卡逾期","1","1","0.00","1"
"4393350","准贷记卡60天以上透支","0","0","0.00","0"
"4399231","贷款逾期","0","0","0.00","0"
"4399231","贷记卡逾期","1","3","47.00","1"
"4399231","准贷记卡60天以上透支","0","0","0.00","0"
"4399253","贷款逾期","0","0","0.00","0"
"4399253","贷记卡逾期","2","34","7614.00","4"
"4399253","准贷记卡60天以上透支","0","0","0.00","0"
"4399270","贷款逾期","1","4","0.00","1"
"4399270","贷记卡逾期","2","6","26.00","1"
"4399270","准贷记卡60天以上透支","0","0","0.00","0"
"4400454","准贷记卡60天以上透支","0","0","0.00","0"
"4401694","贷款逾期","0","0","0.00","0"
"4401694","贷记卡逾期","1","17","7394.00","6"
"4401694","准贷记卡60天以上透支","0","0","0.00","0"
"4404015","贷款逾期","0","0","0.00","0"
"4404015","贷记卡逾期","1","2","454.00","2"
"4404015","准贷记卡60天以上透支","0","0","0.00","0"
"4392208","贷款逾期","0","0","0.00","0"
"4392208","贷记卡逾期","4","18","59098.00","2"
"4392208","准贷记卡60天以上透支","0","0","0.00","0"
"4400561","贷款逾期","0","0","0.00","0"
"4400561","贷记卡逾期","1","6","3563.00","4"
"4400561","准贷记卡60天以上透支","0","0","0.00","0"
"4401784","贷款逾期","0","0","0.00","0"
"4401784","贷记卡逾期","2","3","0.00","1"
"4401784","准贷记卡60天以上透支","0","0","0.00","0"
"4402886","贷款逾期","1","1","73.00","1"
"4402886","贷记卡逾期","1","1","31.00","1"
"4402886","准贷记卡60天以上透支","0","0","0.00","0"
"4404036","贷款逾期","0","0","0.00","0"
"4404036","贷记卡逾期","9","6","0.00","2"
"4404036","准贷记卡60天以上透支","0","0","0.00","0"
"4387831","贷款逾期","0","0","0.00","0"
"4387831","贷记卡逾期","2","2","26.00","1"
"4387831","准贷记卡60天以上透支","0","0","0.00","0"
"4397012","贷款逾期","0","0","0.00","0"
"4397012","贷记卡逾期","4","11","0.00","2"
"4397012","准贷记卡60天以上透支","0","0","0.00","0"
"4398243","贷款逾期","0","0","0.00","0"
"4398243","贷记卡逾期","2","15","2320.00","7"
"4398243","准贷记卡60天以上透支","0","0","0.00","0"
"4399367","贷款逾期","0","0","0.00","0"
"4399367","贷记卡逾期","2","2","2710.00","1"
"4399367","准贷记卡60天以上透支","0","0","0.00","0"
"4399368","贷款逾期","2","2","667.00","2"
"4399368","贷记卡逾期","1","1","300.00","1"
"4399368","准贷记卡60天以上透支","0","0","0.00","0"
"4399418","贷款逾期","0","0","0.00","0"
"4399418","贷记卡逾期","2","4","0.00","1"
"4399418","准贷记卡60天以上透支","0","0","0.00","0"
"4400636","贷款逾期","0","0","0.00","0"
"4400636","贷记卡逾期","5","10","1398.00","1"
"4400636","准贷记卡60天以上透支","0","0","0.00","0"
"4401869","贷款逾期","0","0","0.00","0"
"4401869","贷记卡逾期","5","14","5181.00","5"
"4401869","准贷记卡60天以上透支","0","0","0.00","0"
"4402943","贷款逾期","1","1","15978.00","4"
"4402943","贷记卡逾期","0","0","0.00","0"
"4402943","准贷记卡60天以上透支","0","0","0.00","0"
"4402976","贷款逾期","1","3","2099.00","1"
"4402976","贷记卡逾期","0","0","0.00","0"
"4402976","准贷记卡60天以上透支","0","0","0.00","0"
"4404152","贷款逾期","0","0","0.00","0"
"4404152","贷记卡逾期","4","7","1210.00","2"
"4404152","准贷记卡60天以上透支","0","13","83.00","7"
"4387835","贷款逾期","1","6","2923.00","1"
"4387835","贷记卡逾期","2","2","1232.00","1"
"4387835","准贷记卡60天以上透支","0","0","0.00","0"
"4387848","贷款逾期","0","0","0.00","0"
"4387848","贷记卡逾期","1","2","1613.00","1"
"4387848","准贷记卡60天以上透支","0","0","0.00","0"
"4391247","贷款逾期","1","2","0.00","1"
"4391247","贷记卡逾期","2","6","395.00","1"
"4391247","准贷记卡60天以上透支","0","0","0.00","0"
"4391263","贷款逾期","0","0","0.00","0"
"4391263","贷记卡逾期","2","3","396.00","1"
"4391263","准贷记卡60天以上透支","0","0","0.00","0"
"4393568","贷款逾期","0","0","0.00","0"
"4393568","贷记卡逾期","2","2","0.00","2"
"4393568","准贷记卡60天以上透支","0","0","0.00","0"
"4395961","贷款逾期","0","0","0.00","0"
"4395961","贷记卡逾期","1","1","0.00","1"
"4395961","准贷记卡60天以上透支","0","0","0.00","0"
"4398279","贷款逾期","0","0","0.00","0"
"4398279","贷记卡逾期","2","2","795.00","1"
"4398279","准贷记卡60天以上透支","0","0","0.00","0"
"4400697","贷款逾期","0","0","0.00","0"
"4400697","贷记卡逾期","5","23","5970.00","6"
"4400697","准贷记卡60天以上透支","0","0","0.00","0"
"4401938","贷款逾期","1","1","460.00","1"
"4401938","贷记卡逾期","2","2","240.00","1"
"4401938","准贷记卡60天以上透支","0","0","0.00","0"
"4401964","贷款逾期","0","0","0.00","0"
"4401964","贷记卡逾期","3","10","1777.00","1"
"4401964","准贷记卡60天以上透支","0","0","0.00","0"
"4401983","贷款逾期","0","0","0.00","0"
"4404170","贷款逾期","0","0","0.00","0"
"4404170","贷记卡逾期","1","1","0.00","1"
"4404170","准贷记卡60天以上透支","0","0","0.00","0"
"4404217","贷款逾期","0","0","0.00","0"
"4404217","贷记卡逾期","1","3","753.00","1"
"4404217","准贷记卡60天以上透支","0","0","0.00","0"
"4386755","贷款逾期","0","0","0.00","0"
"4386755","贷记卡逾期","1","1","0.00","1"
"4386755","准贷记卡60天以上透支","0","0","0.00","0"
"4396047","贷款逾期","1","1","0.00","1"
"4396047","贷记卡逾期","4","4","755.00","1"
"4396047","准贷记卡60天以上透支","0","0","0.00","0"
"4396067","贷款逾期","0","0","0.00","0"
"4396067","贷记卡逾期","3","9","7971.00","1"
"4396067","准贷记卡60天以上透支","0","0","0.00","0"
"4397176","贷款逾期","0","0","0.00","0"
"4397176","贷记卡逾期","1","21","659.00","2"
"4397176","准贷记卡60天以上透支","0","0","0.00","0"
"4400832","贷款逾期","2","3","558.00","1"
"4400832","贷记卡逾期","3","6","1691.00","2"
"4401983","贷记卡逾期","3","7","1950.00","2"
"4401983","准贷记卡60天以上透支","0","0","0.00","0"
"4404252","贷款逾期","0","0","0.00","0"
"4404252","贷记卡逾期","2","3","1272.00","1"
"4404252","准贷记卡60天以上透支","0","0","0.00","0"
"4388025","贷款逾期","0","0","0.00","0"
"4388025","贷记卡逾期","1","13","200.00","1"
"4388025","准贷记卡60天以上透支","0","0","0.00","0"
"4393644","贷款逾期","3","25","2773.00","7"
"4393644","贷记卡逾期","1","1","1008.00","1"
"4393644","准贷记卡60天以上透支","0","0","0.00","0"
"4397217","贷款逾期","0","0","0.00","0"
"4397217","贷记卡逾期","2","4","347.00","1"
"4397217","准贷记卡60天以上透支","0","0","0.00","0"
"4398458","贷款逾期","0","0","0.00","0"
"4398458","贷记卡逾期","2","10","18163.00","3"
"4398458","准贷记卡60天以上透支","0","0","0.00","0"
"4398466","贷款逾期","0","0","0.00","0"
"4398466","贷记卡逾期","2","2","0.00","1"
"4398466","准贷记卡60天以上透支","0","0","0.00","0"
"4398469","贷款逾期","0","0","0.00","0"
"4398469","贷记卡逾期","4","10","0.00","2"
"4398469","准贷记卡60天以上透支","0","0","0.00","0"
"4400832","准贷记卡60天以上透支","0","0","0.00","0"
"4403201","贷款逾期","0","0","0.00","0"
"4403201","贷记卡逾期","1","1","1161.00","1"
"4403201","准贷记卡60天以上透支","0","0","0.00","0"
"4403228","贷款逾期","0","0","0.00","0"
"4403228","贷记卡逾期","3","4","0.00","1"
"4403228","准贷记卡60天以上透支","0","0","0.00","0"
"4404347","贷款逾期","0","0","0.00","0"
"4404347","贷记卡逾期","1","2","101.00","1"
"4404347","准贷记卡60天以上透支","0","0","0.00","0"
"4386929","贷款逾期","3","5","276.00","1"
"4386929","贷记卡逾期","0","0","0.00","0"
"4386929","准贷记卡60天以上透支","0","0","0.00","0"
"4392546","贷款逾期","0","0","0.00","0"
"4392546","贷记卡逾期","7","14","13139.00","1"
"4392546","准贷记卡60天以上透支","0","0","0.00","0"
"4396144","贷款逾期","1","1","471.00","1"
"4396144","贷记卡逾期","3","13","87.00","7"
"4396144","准贷记卡60天以上透支","0","0","0.00","0"
"4396184","贷款逾期","0","0","0.00","0"
"4396184","贷记卡逾期","2","12","3979.00","2"
"4396184","准贷记卡60天以上透支","0","0","0.00","0"
"4397294","贷款逾期","0","0","0.00","0"
"4397294","贷记卡逾期","2","32","5143.00","3"
"4397294","准贷记卡60天以上透支","0","0","0.00","0"
"4397299","贷款逾期","0","0","0.00","0"
"4397299","贷记卡逾期","2","21","792.00","2"
"4397299","准贷记卡60天以上透支","0","0","0.00","0"
"4397319","贷款逾期","2","4","1578.00","1"
"4397319","贷记卡逾期","5","17","3130.00","2"
"4397319","准贷记卡60天以上透支","0","0","0.00","0"
"4397345","贷款逾期","0","0","0.00","0"
"4397345","贷记卡逾期","2","3","1792.00","1"
"4397345","准贷记卡60天以上透支","0","0","0.00","0"
"4400944","贷款逾期","0","0","0.00","0"
"4400944","贷记卡逾期","5","6","1962.00","1"
"4400944","准贷记卡60天以上透支","0","0","0.00","0"
"4403238","贷款逾期","0","0","0.00","0"
"4403238","贷记卡逾期","1","2","487.00","1"
"4403238","准贷记卡60天以上透支","0","0","0.00","0"
"4404433","贷款逾期","1","2","1443.00","1"
"4387028","贷款逾期","0","0","0.00","0"
"4387028","贷记卡逾期","1","15","4601.00","7"
"4387028","准贷记卡60天以上透支","0","0","0.00","0"
"4388155","贷款逾期","0","0","0.00","0"
"4388155","贷记卡逾期","10","33","45417.00","7"
"4388155","准贷记卡60天以上透支","0","0","0.00","0"
"4399790","贷款逾期","0","0","0.00","0"
"4399790","贷记卡逾期","1","3","0.00","2"
"4399790","准贷记卡60天以上透支","0","0","0.00","0"
"4399821","贷款逾期","0","0","0.00","0"
"4399821","贷记卡逾期","1","2","0.00","1"
"4399821","准贷记卡60天以上透支","0","0","0.00","0"
"4434316","贷款逾期","0","0","0.00","0"
"4434316","贷记卡逾期","6","14","38126.00","2"
"4434316","准贷记卡60天以上透支","0","0","0.00","0"
"4437707","贷款逾期","0","0","0.00","0"
"4437707","贷记卡逾期","3","8","1.00","1"
"4437707","准贷记卡60天以上透支","0","0","0.00","0"
"4425507","贷款逾期","1","10","1427.00","1"
"4425507","贷记卡逾期","2","2","0.00","1"
"4425507","准贷记卡60天以上透支","0","0","0.00","0"
"4428801","贷款逾期","2","6","3309.00","1"
"4428801","贷记卡逾期","2","2","42.00","1"
"4428801","准贷记卡60天以上透支","0","0","0.00","0"
"4431030","贷款逾期","0","0","0.00","0"
"4431030","贷记卡逾期","1","4","4122.00","1"
"4431030","准贷记卡60天以上透支","0","0","0.00","0"
"4432125","贷款逾期","1","3","0.00","2"
"4432125","贷记卡逾期","3","6","0.00","1"
"4432125","准贷记卡60天以上透支","0","0","0.00","0"
"4424478","贷款逾期","0","0","0.00","0"
"4424478","贷记卡逾期","1","2","0.00","3"
"4424478","准贷记卡60天以上透支","0","0","0.00","0"
"4425575","贷款逾期","0","0","0.00","0"
"4425575","贷记卡逾期","1","2","3564.00","7"
"4425575","准贷记卡60天以上透支","0","0","0.00","0"
"4426710","贷款逾期","2","14","0.00","1"
"4426710","贷记卡逾期","1","9","604.00","1"
"4426710","准贷记卡60天以上透支","0","0","0.00","0"
"4427767","贷款逾期","0","0","0.00","0"
"4427767","贷记卡逾期","4","10","1724.00","1"
"4427767","准贷记卡60天以上透支","0","0","0.00","0"
"4427786","贷款逾期","0","0","0.00","0"
"4427786","贷记卡逾期","2","6","4586.00","7"
"4427786","准贷记卡60天以上透支","0","0","0.00","0"
"4428864","贷款逾期","0","0","0.00","0"
"4428864","贷记卡逾期","4","3","7.00","1"
"4428864","准贷记卡60天以上透支","0","0","0.00","0"
"4428889","贷款逾期","0","0","0.00","0"
"4428889","贷记卡逾期","3","8","857.00","2"
"4428889","准贷记卡60天以上透支","0","0","0.00","0"
"4433344","贷款逾期","1","15","2999.00","1"
"4433344","贷记卡逾期","1","1","339.00","1"
"4433344","准贷记卡60天以上透支","0","0","0.00","0"
"4440182","贷款逾期","1","5","4170.00","1"
"4440182","贷记卡逾期","1","1","0.00","1"
"4440182","准贷记卡60天以上透支","0","0","0.00","0"
"4425641","贷款逾期","0","0","0.00","0"
"4425641","贷记卡逾期","1","2","0.00","2"
"4425641","准贷记卡60天以上透支","0","0","0.00","0"
"4426732","贷款逾期","0","0","0.00","0"
"4426732","贷记卡逾期","3","5","1745.00","1"
"4426732","准贷记卡60天以上透支","0","0","0.00","0"
"4426746","贷款逾期","1","1","0.00","1"
"4426746","贷记卡逾期","0","0","0.00","0"
"4426746","准贷记卡60天以上透支","0","0","0.00","0"
"4426747","贷款逾期","1","1","279.00","1"
"4426747","贷记卡逾期","0","0","0.00","0"
"4426747","准贷记卡60天以上透支","0","0","0.00","0"
"4431206","贷款逾期","0","0","0.00","0"
"4431206","贷记卡逾期","1","2","0.00","1"
"4431206","准贷记卡60天以上透支","0","0","0.00","0"
"4434510","贷款逾期","0","0","0.00","0"
"4434510","贷记卡逾期","5","19","4197.00","2"
"4434510","准贷记卡60天以上透支","0","0","0.00","0"
"4434522","贷款逾期","0","0","0.00","0"
"4434522","贷记卡逾期","5","7","20660.00","2"
"4434522","准贷记卡60天以上透支","0","0","0.00","0"
"4434536","贷款逾期","0","0","0.00","0"
"4434536","贷记卡逾期","1","4","200.00","1"
"4434536","准贷记卡60天以上透支","0","0","0.00","0"
"4435628","贷款逾期","0","0","0.00","0"
"4435628","贷记卡逾期","1","3","756.00","1"
"4435628","准贷记卡60天以上透支","0","0","0.00","0"
"4436721","贷款逾期","0","0","0.00","0"
"4436721","贷记卡逾期","4","5","2896.00","1"
"4436721","准贷记卡60天以上透支","0","0","0.00","0"
"4440240","贷款逾期","1","1","100.00","1"
"4440240","贷记卡逾期","3","11","13477.00","2"
"4440240","准贷记卡60天以上透支","0","0","0.00","0"
"4440253","贷款逾期","0","0","0.00","0"
"4440253","贷记卡逾期","1","2","0.00","1"
"4440253","准贷记卡60天以上透支","0","0","0.00","0"
"4425725","贷款逾期","0","0","0.00","0"
"4425725","贷记卡逾期","2","11","293.00","2"
"4425725","准贷记卡60天以上透支","0","0","0.00","0"
"4435685","贷款逾期","0","0","0.00","0"
"4435685","贷记卡逾期","2","17","2290.00","7"
"4435685","准贷记卡60天以上透支","1","9","4997.00","4"
"4440284","贷款逾期","0","0","0.00","0"
"4440284","贷记卡逾期","5","12","45.00","1"
"4440284","准贷记卡60天以上透支","0","0","0.00","0"
"4430185","贷款逾期","0","0","0.00","0"
"4430185","贷记卡逾期","1","2","976.00","1"
"4430185","准贷记卡60天以上透支","0","0","0.00","0"
"4434633","贷款逾期","0","0","0.00","0"
"4434633","贷记卡逾期","1","1","0.00","1"
"4434633","准贷记卡60天以上透支","0","0","0.00","0"
"4434636","贷款逾期","0","0","0.00","0"
"4434636","贷记卡逾期","3","4","57.00","1"
"4434636","准贷记卡60天以上透支","0","0","0.00","0"
"4434686","贷款逾期","0","0","0.00","0"
"4434686","贷记卡逾期","4","3","0.00","1"
"4434686","准贷记卡60天以上透支","0","0","0.00","0"
"4436967","贷款逾期","3","3","526.00","1"
"4436967","贷记卡逾期","0","0","0.00","0"
"4436967","准贷记卡60天以上透支","0","0","0.00","0"
"4440432","贷款逾期","1","1","1786.00","1"
"4440432","贷记卡逾期","0","0","0.00","0"
"4440432","准贷记卡60天以上透支","0","0","0.00","0"
"4440467","贷款逾期","1","1","0.00","1"
"4440467","贷记卡逾期","2","11","596.00","3"
"4440467","准贷记卡60天以上透支","0","0","0.00","0"
"4427052","贷款逾期","0","0","0.00","0"
"4427052","贷记卡逾期","1","1","0.00","1"
"4427052","准贷记卡60天以上透支","0","0","0.00","0"
"4427065","贷款逾期","2","1","305.00","1"
"4427065","贷记卡逾期","1","1","0.00","1"
"4427065","准贷记卡60天以上透支","0","0","0.00","0"
"4428126","贷款逾期","0","0","0.00","0"
"4428126","贷记卡逾期","4","34","8680.00","7"
"4428126","准贷记卡60天以上透支","0","0","0.00","0"
"4429212","贷款逾期","0","0","0.00","0"
"4429212","贷记卡逾期","1","1","2.00","1"
"4429212","准贷记卡60天以上透支","0","0","0.00","0"
"4430334","贷款逾期","2","2","2769.00","2"
"4430334","贷记卡逾期","2","22","2876.00","2"
"4430334","准贷记卡60天以上透支","0","0","0.00","0"
"4428183","贷款逾期","1","1","0.00","1"
"4428183","贷记卡逾期","1","14","2128.00","2"
"4428183","准贷记卡60天以上透支","0","0","0.00","0"
"4433776","贷款逾期","1","3","0.00","3"
"4433776","贷记卡逾期","2","10","1108.00","1"
"4433776","准贷记卡60天以上透支","0","0","0.00","0"
"4440599","贷款逾期","0","0","0.00","0"
"4440599","贷记卡逾期","2","12","67.00","1"
"4440599","准贷记卡60天以上透支","0","0","0.00","0"
"4428265","贷款逾期","0","0","0.00","0"
"4428265","贷记卡逾期","6","25","2607.00","5"
"4428265","准贷记卡60天以上透支","0","5","1801.00","5"
"4429385","贷款逾期","0","0","0.00","0"
"4429385","贷记卡逾期","6","8","0.00","1"
"4429385","准贷记卡60天以上透支","0","0","0.00","0"
"4432731","贷款逾期","2","2","1989.00","1"
"4432731","贷记卡逾期","0","0","0.00","0"
"4432731","准贷记卡60天以上透支","0","0","0.00","0"
"4433841","贷款逾期","0","0","0.00","0"
"4433841","贷记卡逾期","2","8","421.00","1"
"4433841","准贷记卡60天以上透支","0","0","0.00","0"
"4427260","贷款逾期","2","5","3343.00","2"
"4427260","贷记卡逾期","7","51","10272.00","6"
"4427260","准贷记卡60天以上透支","0","0","0.00","0"
"4429411","贷款逾期","0","0","0.00","0"
"4429411","贷记卡逾期","1","1","481.00","2"
"4429411","准贷记卡60天以上透支","0","0","0.00","0"
"4432756","贷款逾期","0","0","0.00","0"
"4432756","贷记卡逾期","2","7","2111.00","4"
"4432756","准贷记卡60天以上透支","0","0","0.00","0"
"4433860","贷款逾期","0","0","0.00","0"
"4433860","贷记卡逾期","4","16","27970.00","2"
"4433860","准贷记卡60天以上透支","0","0","0.00","0"
"4433917","贷款逾期","0","0","0.00","0"
"4433917","贷记卡逾期","4","24","3328.00","5"
"4433917","准贷记卡60天以上透支","0","0","0.00","0"
"4435043","贷款逾期","0","0","0.00","0"
"4435043","贷记卡逾期","1","1","0.00","1"
"4435043","准贷记卡60天以上透支","0","0","0.00","0"
"4437261","贷款逾期","0","0","0.00","0"
"4437261","贷记卡逾期","1","1","0.00","1"
"4437261","准贷记卡60天以上透支","0","0","0.00","0"
"4426198","贷款逾期","0","0","0.00","0"
"4426198","贷记卡逾期","1","0","0.00","0"
"4426198","准贷记卡60天以上透支","0","2","2709.00","6"
"4427324","贷款逾期","0","0","0.00","0"
"4427324","贷记卡逾期","5","4","7958.00","1"
"4427324","准贷记卡60天以上透支","0","0","0.00","0"
"4432856","贷款逾期","0","0","0.00","0"
"4432856","贷记卡逾期","1","4","1002.00","2"
"4432856","准贷记卡60天以上透支","0","0","0.00","0"
"4436179","贷款逾期","0","0","0.00","0"
"4436179","贷记卡逾期","1","1","0.00","1"
"4436179","准贷记卡60天以上透支","0","0","0.00","0"
"4428404","贷款逾期","0","0","0.00","0"
"4428404","贷记卡逾期","2","2","0.00","1"
"4428404","准贷记卡60天以上透支","1","1","0.00","3"
"4429585","贷款逾期","0","0","0.00","0"
"4429585","贷记卡逾期","2","2","0.00","1"
"4429585","准贷记卡60天以上透支","0","0","0.00","0"
"4436280","贷款逾期","2","3","250000.00","2"
"4436280","贷记卡逾期","0","0","0.00","0"
"4436280","准贷记卡60天以上透支","0","0","0.00","0"
"4424181","贷款逾期","1","2","0.00","1"
"4424181","贷记卡逾期","0","0","0.00","0"
"4424181","准贷记卡60天以上透支","0","0","0.00","0"
"4427420","贷款逾期","0","0","0.00","0"
"4427420","贷记卡逾期","1","1","0.00","1"
"4427420","准贷记卡60天以上透支","0","0","0.00","0"
"4434089","贷款逾期","0","0","0.00","0"
"4434089","贷记卡逾期","1","1","200.00","1"
"4434089","准贷记卡60天以上透支","0","0","0.00","0"
"4440977","贷款逾期","0","0","0.00","0"
"4440977","贷记卡逾期","1","9","829.00","2"
"4440977","准贷记卡60天以上透支","0","0","0.00","0"
"4440982","贷款逾期","0","0","0.00","0"
"4440982","贷记卡逾期","2","11","3013.00","3"
"4428564","贷款逾期","1","1","1950.00","1"
"4428564","贷记卡逾期","4","9","588.00","6"
"4428564","准贷记卡60天以上透支","0","0","0.00","0"
"4429687","贷款逾期","0","0","0.00","0"
"4429687","贷记卡逾期","2","30","12776.00","4"
"4429687","准贷记卡60天以上透支","0","0","0.00","0"
"4429728","贷款逾期","0","0","0.00","0"
"4429728","贷记卡逾期","1","1","72.00","1"
"4429728","准贷记卡60天以上透支","0","0","0.00","0"
"4436397","贷款逾期","0","0","0.00","0"
"4436397","贷记卡逾期","2","2","0.00","1"
"4436397","准贷记卡60天以上透支","0","0","0.00","0"
"4437577","贷款逾期","0","0","0.00","0"
"4437577","贷记卡逾期","2","19","5377.00","7"
"4437577","准贷记卡60天以上透支","0","0","0.00","0"
"4440982","准贷记卡60天以上透支","0","0","0.00","0"
"4441045","贷款逾期","1","1","0.00","1"
"4441045","贷记卡逾期","5","10","611.00","2"
"4441045","准贷记卡60天以上透支","0","0","0.00","0"
"4433106","贷款逾期","0","0","0.00","0"
"4433106","贷记卡逾期","1","4","0.00","2"
"4433106","准贷记卡60天以上透支","0","0","0.00","0"
"4434191","贷款逾期","0","0","0.00","0"
"4434191","贷记卡逾期","1","7","179.00","2"
"4434191","准贷记卡60天以上透支","0","0","0.00","0"
"4435386","贷款逾期","1","1","1151.00","1"
"4435386","贷记卡逾期","2","3","1999.00","1"
"4435386","准贷记卡60天以上透支","0","0","0.00","0"
"4436460","贷款逾期","0","0","0.00","0"
"4436460","贷记卡逾期","3","31","1715.00","2"
"4436460","准贷记卡60天以上透支","0","0","0.00","0"
"4437644","贷款逾期","1","1","0.00","1"
"4437644","贷记卡逾期","4","7","1681.00","1"
"4437644","准贷记卡60天以上透支","0","0","0.00","0"
"4426547","贷款逾期","0","0","0.00","0"
"4426547","贷记卡逾期","2","16","5295.00","5"
"4426547","准贷记卡60天以上透支","0","0","0.00","0"
"4427696","贷款逾期","0","0","0.00","0"
"4427696","贷记卡逾期","6","25","3049.00","3"
"4427696","准贷记卡60天以上透支","0","0","0.00","0"
"4429814","贷款逾期","2","1","593.00","1"
"4429814","贷记卡逾期","2","2","0.00","1"
"4429814","准贷记卡60天以上透支","0","0","0.00","0"
"4429817","贷款逾期","0","0","0.00","0"
"4429817","贷记卡逾期","1","1","0.00","1"
"4429817","准贷记卡60天以上透支","0","0","0.00","0"
"4414321","贷款逾期","0","0","0.00","0"
"4414321","贷记卡逾期","1","2","64.00","1"
"4414321","准贷记卡60天以上透支","0","0","0.00","0"
"4411974","贷款逾期","2","8","774.00","1"
"4411974","贷记卡逾期","3","11","7990.00","2"
"4411974","准贷记卡60天以上透支","0","0","0.00","0"
"4417901","贷款逾期","1","1","0.00","1"
"4417901","贷记卡逾期","4","7","0.00","1"
