REPORT_ID	type_dw	get_time	changing_months	changing_amount	content
4635412	提前还款（全部）	2017-04-27	0	1824	--
4636707	提前还款（部分）	2017-03-03	0	610	--
4643259	提前还款（全部）	2016-06-17	0	168	--
4643532	提前还款（全部）	2016-09-23	0	536	--
4643532	提前还款（全部）	2017-03-11	0	173	--
4643532	提前还款（全部）	2016-09-06	0	508	--
4643532	提前还款（部分）	2017-03-11	0	328	--
4652324	提前还款（全部）	2017-02-01	-1	4000	--
4652324	提前还款（全部）	2017-02-04	-5	3421	提前还款（全部）
4652324	提前还款（全部）	2017-04-05	0	3438	--
4652324	提前还款（全部）	2017-03-10	-2	3000	--
4652324	提前还款（全部）	2017-05-04	0	673	--
4652324	提前还款（全部）	2017-03-17	-1	3000	--
4652324	提前还款（全部）	2017-03-13	-2	3000	--
4652324	提前还款（全部）	2017-03-20	-1	3000	--
4652324	提前还款（全部）	2017-02-01	-6	5000	--
4652324	提前还款（全部）	2017-04-03	-1	3000	--
4652324	提前还款（全部）	2017-03-03	-1	3000	--
4652324	提前还款（全部）	2017-04-03	-8	16000	--
4656706	提前还款（部分）	2017-04-11	0	1008	--
4656706	提前还款（部分）	2017-04-11	0	474	--
4656706	提前还款（部分）	2017-04-11	0	284	--
4656706	提前还款（部分）	2017-04-11	0	526	--
4656706	提前还款（全部）	2016-03-14	-14	22836	--
4658365	提前还款（全部）	2016-09-26	0	2234	--
4658365	提前还款（全部）	2017-01-21	0	1434	--
4658365	提前还款（全部）	2017-01-21	0	1147	--
4658365	提前还款（全部）	2017-04-13	0	3492	--
4658365	提前还款（全部）	2017-05-15	0	5200	--
4658365	提前还款（全部）	2017-04-13	0	1698	--
4659786	其他	2017-01-20	-9	1458	正常提前还款
4660633	提前还款（全部）	2017-02-07	0	340	--
4616215	提前还款（全部）	2015-05-08	-185	125547	提前还款(全部)
4616509	提前还款（全部）	2017-03-31	0	682	--
4616509	提前还款（全部）	2017-05-08	0	1521	--
4616509	提前还款（全部）	2017-04-18	0	1017	--
4618714	其他	2009-11-04	0	189509	00001,111
4627177	提前还款（全部）	2017-04-24	0	1910	提前结清
4627177	提前还款（全部）	2017-04-12	-1	1800	--
4627177	提前还款（全部）	2017-03-28	0	1909	提前结清
4628507	提前还款（部分）	2017-03-17	0	203	--
4628507	提前还款（部分）	2017-04-18	0	203	--
4628507	提前还款（部分）	2017-04-18	0	1877	--
4628507	提前还款（部分）	2017-03-17	0	1877	--
4628507	提前还款（部分）	2017-03-17	0	204	--
4628507	提前还款（部分）	2017-04-18	0	204	--
4628507	提前还款（部分）	2017-04-18	0	713	--
4628507	提前还款（部分）	2017-03-17	0	713	--
4629585	提前还款（部分）	2016-12-04	-10	452	提前还款（部分）
4629585	提前还款（全部）	2017-03-05	-3	3163	提前还款（全部）
4629585	提前还款（部分）	2016-11-05	-11	452	提前还款（部分）
4629585	提前还款（全部）	2017-05-25	-4	3742	提前还款（全部）
4629585	提前还款（全部）	2017-03-05	-3	720	提前还款（全部）
4631181	提前还款（全部）	2017-04-03	0	3004	--
4631181	提前还款（全部）	2017-04-17	0	4003	--
4631181	提前还款（全部）	2017-04-15	0	6104	--
4631181	提前还款（全部）	2016-07-22	0	4651	--
4631181	提前还款（全部）	2016-05-24	0	5006	--
4631181	提前还款（全部）	2016-05-15	0	5003	--
4631181	提前还款（全部）	2017-05-19	0	5034	--
4631181	提前还款（全部）	2017-05-08	0	6059	--
4631181	提前还款（全部）	2017-04-01	0	6011	--
4631181	提前还款（全部）	2017-04-03	0	3004	--
4631181	提前还款（全部）	2016-06-12	0	5056	--
4631181	提前还款（全部）	2016-06-19	0	5019	--
4631181	提前还款（全部）	2016-05-19	0	5003	--
4631181	提前还款（全部）	2017-04-05	0	3002	--
4631181	提前还款（全部）	2017-04-05	0	2001	--
4631181	提前还款（全部）	2017-04-19	0	6007	--
4631181	提前还款（全部）	2017-04-12	0	6022	--
4631181	提前还款（全部）	2016-09-29	0	3923	--
4631181	提前还款（全部）	2016-10-03	0	1104	--
4631181	提前还款（全部）	2017-04-05	0	1001	--
4631181	提前还款（全部）	2016-09-04	0	811	--
4631181	提前还款（全部）	2017-04-14	0	2502	--
4631181	提前还款（全部）	2017-03-09	0	5186	--
4631181	提前还款（全部）	2017-04-21	0	3004	--
4631181	提前还款（全部）	2016-05-20	0	5003	--
4631181	提前还款（全部）	2017-04-21	0	3004	--
4635122	展期（延期）	2008-06-25	1	100	暂缺
4635136	提前还款（全部）	2017-02-22	0	813	--
4635136	提前还款（全部）	2017-02-22	0	847	--
4637817	其他	2012-07-06	0	55965	提前还款
4640932	提前还款（全部）	2015-10-24	0	2570	--
4640932	提前还款（全部）	2016-03-11	0	600	--
4640932	提前还款（全部）	2016-03-11	0	3383	--
4640932	提前还款（全部）	2016-01-06	0	503	--
4640932	提前还款（全部）	2015-10-24	0	855	--
4640932	提前还款（全部）	2016-01-06	0	679	--
4640932	提前还款（全部）	2016-01-06	0	405	--
4640932	提前还款（全部）	2016-01-06	0	2041	--
4640932	提前还款（全部）	2015-10-24	0	603	--
4642640	提前还款（全部）	2017-04-14	0	348	--
4642640	提前还款（部分）	2017-03-12	0	92	--
4642640	提前还款（部分）	2017-03-12	0	175	--
4642640	提前还款（全部）	2017-04-14	0	271	--
4642640	提前还款（部分）	2017-03-12	0	211	--
4642640	提前还款（全部）	2017-04-14	0	211	--
4642640	提前还款（部分）	2017-03-12	0	128	--
4642640	提前还款（部分）	2017-04-14	0	128	--
4648877	提前还款（全部）	2017-03-24	0	341	--
4648877	提前还款（全部）	2017-04-04	0	937	--
4652678	其他	2017-03-01	-18	8245	正常提前还款
4652713	提前还款（全部）	2016-09-25	0	368	提前结清
4652713	提前还款（全部）	2016-11-03	0	511	提前结清
4652713	提前还款（全部）	2016-11-01	0	379	提前结清
4652713	提前还款（全部）	2017-04-24	0	222	提前结清
4652713	提前还款（全部）	2017-02-27	0	171	提前结清
4652713	提前还款（全部）	2017-03-25	0	239	提前结清
4655163	提前还款（全部）	2016-10-03	0	3561	--
4655926	提前还款（全部）	2017-05-10	0	853	--
4606920	其他	2016-10-16	-2	500	正常提前还款
4607998	提前还款（部分）	2017-03-02	0	140	--
4607998	提前还款（部分）	2017-03-02	0	96	--
4607998	提前还款（部分）	2017-04-01	0	271	--
4607998	提前还款（部分）	2017-04-01	0	94	--
4607998	提前还款（部分）	2017-04-01	0	75	--
4607998	提前还款（部分）	2017-03-02	0	75	--
4607998	提前还款（部分）	2017-03-02	0	873	--
4607998	提前还款（部分）	2017-04-01	0	84	--
4607998	提前还款（部分）	2017-04-01	0	873	--
4607998	提前还款（部分）	2017-03-02	0	84	--
4607998	提前还款（部分）	2017-03-02	0	75	--
4607998	提前还款（部分）	2017-04-01	0	75	--
4607998	提前还款（部分）	2017-03-02	0	122	--
4607998	提前还款（部分）	2017-04-01	0	122	--
4607998	提前还款（全部）	2016-10-09	0	3402	--
4607998	提前还款（全部）	2016-10-09	0	2552	--
4607998	提前还款（全部）	2016-10-09	0	2552	--
4608019	提前还款（全部）	2017-01-13	-10	1250	--
4608019	提前还款（全部）	2017-01-13	-7	3500	--
4608992	提前还款（全部）	2016-08-10	0	156789	--
4609069	提前还款（全部）	2017-01-13	0	875	--
4612569	提前还款（全部）	2016-05-18	0	168	--
4615831	其他	2017-02-15	-24	5204	正常提前还款
4615831	其他	2017-02-15	-2	398	正常提前还款
4617763	提前还款（全部）	2017-05-16	0	3006	--
4617763	提前还款（全部）	2017-01-12	0	0	提前还款（全部）
4617763	提前还款（全部）	2017-05-05	0	4218	--
4617763	提前还款（全部）	2017-03-08	0	0	提前还款（全部）
4617763	提前还款（全部）	2017-03-23	0	0	提前还款（全部）
4617763	提前还款（全部）	2017-04-17	0	4208	--
4617763	提前还款（全部）	2017-04-06	0	0	提前还款（全部）
4617763	提前还款（全部）	2017-05-30	0	4203	--
4617763	提前还款（全部）	2017-02-04	0	0	提前还款（全部）
4623636	提前还款（全部）	2017-04-18	0	1011	--
4637797	提前还款（部分）	2016-11-03	-12	835	提前还款（部分）
4637797	提前还款（部分）	2016-12-02	-11	835	提前还款（部分）
4637797	提前还款（全部）	2017-04-30	-1	1700	--
4642529	提前还款（全部）	2017-05-18	0	591	--
4642676	提前还款（部分）	2017-04-01	0	1156	--
4642676	提前还款（部分）	2017-03-03	0	1156	--
4642676	提前还款（部分）	2017-03-03	0	683	--
4642676	提前还款（部分）	2017-04-01	0	700	--
4646001	提前还款（全部）	2017-03-08	-1	3000	--
4646001	提前还款（全部）	2016-12-05	-1	3000	--
4646001	提前还款（全部）	2017-04-08	-1	3000	--
4646001	提前还款（全部）	2017-05-19	0	1683	--
4646001	提前还款（全部）	2017-02-05	-1	3000	--
4646001	提前还款（全部）	2017-01-06	-1	3000	--
4646001	提前还款（全部）	2016-09-29	0	3674	--
4646001	提前还款（全部）	2017-05-10	-1	3000	--
4646001	提前还款（全部）	2017-03-31	-1	2357	--
4647856	提前还款（全部）	2017-02-07	0	6399	--
4647856	展期（延期）	2015-08-13	11	57500	车贷合同变更
4654072	提前还款（全部）	2017-03-02	0	862	--
4654072	提前还款（全部）	2016-09-02	0	673	--
4658041	提前还款（全部）	2017-03-14	0	924	--
4658041	提前还款（全部）	2017-02-04	0	888	--
4658041	提前还款（全部）	2016-07-21	0	888	--
4658041	提前还款（全部）	2016-12-26	0	888	--
4658041	提前还款（全部）	2016-03-19	0	888	--
4659378	提前还款（全部）	2017-05-12	-2	1341	--
4659378	提前还款（全部）	2017-02-21	0	845	--
4659378	提前还款（全部）	2017-04-06	0	1559	--
4659378	提前还款（全部）	2017-05-08	-2	1213	提前还款/结清。
7397531	提前还款（全部）	2017-05-09	0	337	--
7397531	提前还款（全部）	2017-06-13	0	1950	--
7397531	提前还款（全部）	2017-06-13	0	4642	--
7397531	提前还款（全部）	2017-05-09	0	674	--
7397531	提前还款（全部）	2017-06-13	0	583	--
7397531	提前还款（全部）	2017-06-13	0	1215	--
7397531	提前还款（全部）	2017-06-13	0	803	--
7397531	提前还款（全部）	2017-03-23	0	933	--
7413239	提前还款（全部）	2017-06-20	-1	505	--
7415843	提前还款（全部）	2017-04-18	0	32642	全额提前结清
7426378	提前还款（全部）	2017-04-21	0	3009	提前还款
7426378	提前还款（全部）	2016-01-04	0	250163	全部提前还款
7426378	其他	2012-12-28	0	201541	提前还款
7385702	提前还款（部分）	2017-03-16	0	386	--
7385702	提前还款（全部）	2017-03-16	0	453	--
7385702	提前还款（部分）	2017-03-16	0	927	--
7385702	提前还款（部分）	2017-03-16	0	503	--
7388334	提前还款（部分）	2017-03-03	0	414	--
7388334	提前还款（部分）	2017-04-02	0	414	--
7390553	提前还款（部分）	2017-02-28	0	282	--
7390553	提前还款（全部）	2016-12-13	-4	4324	提前结清
7390553	提前还款（部分）	2017-04-01	0	282	--
7396979	其他	2016-11-11	-27	7062	正常提前还款
7398533	提前还款（全部）	2017-05-15	0	9653	--
7400955	提前还款（全部）	2016-11-17	-3	333	--
7401067	提前还款（部分）	2017-01-16	0	1126	--
7401067	提前还款（部分）	2016-12-16	0	1126	--
7401067	提前还款（全部）	2017-02-06	0	1126	--
7401067	提前还款（全部）	2016-12-09	0	2000	2041[表内贷款提前还款]
7401067	提前还款（全部）	2017-02-27	0	2000	2041[表内贷款提前还款]
7401067	提前还款（全部）	2017-04-07	-1	1500	--
7401067	提前还款（全部）	2017-01-19	0	1900	2041[表内贷款提前还款]
7401067	提前还款（全部）	2017-04-09	0	2200	2041[表内贷款提前还款]
7401501	提前还款（全部）	2017-05-01	0	1700	2041[表内贷款提前还款]
7401501	提前还款（部分）	2017-03-01	0	458	--
7413499	提前还款（全部）	2017-02-20	0	6743	--
7413499	提前还款（全部）	2017-07-02	0	4548	--
7413499	提前还款（全部）	2017-05-23	0	4517	--
7413499	提前还款（全部）	2017-04-23	0	6868	--
7388307	提前还款（全部）	2017-05-30	0	1000	--
7389658	提前还款（全部）	2015-12-20	0	6000	--
7395881	提前还款（部分）	2017-06-11	0	500	--
7406591	提前还款（全部）	2017-06-06	0	1050	--
7406591	提前还款（部分）	2017-04-08	0	664	--
7406640	提前还款（部分）	2017-03-20	0	916	--
7408656	提前还款（全部）	2017-07-12	0	2735	--
7414704	提前还款（全部）	2017-05-17	-1	1000	--
7415838	提前还款（全部）	2015-12-20	0	2500	--
7426751	提前还款（全部）	2017-06-30	0	502	--
7426751	提前还款（全部）	2017-06-30	0	1002	--
7426751	提前还款（全部）	2017-06-08	0	7142	--
7426751	提前还款（全部）	2017-07-10	0	6184	--
7426751	提前还款（全部）	2017-04-13	0	5841	--
7426751	提前还款（全部）	2017-06-30	0	4226	--
7426751	提前还款（全部）	2017-07-10	0	1002	--
7426751	提前还款（全部）	2017-06-30	0	1461	--
7384915	提前还款（部分）	2016-11-25	-11	439	提前还款（部分）
7384915	提前还款（部分）	2016-10-25	-12	439	提前还款（部分）
7384915	提前还款（部分）	2016-12-06	-10	439	提前还款（部分）
7384915	提前还款（全部）	2017-03-05	0	306	--
7385769	提前还款（全部）	2017-01-22	-12	5000	--
7389752	提前还款（全部）	2015-06-23	-4	20000	--
7389752	提前还款（全部）	2016-04-03	-1	1000	--
7389752	提前还款（全部）	2016-06-07	-1	10000	--
7389752	提前还款（全部）	2017-06-19	-1	20000	--
7389752	提前还款（全部）	2016-12-13	-1	60000	--
7389752	提前还款（全部）	2017-06-11	-1	60000	--
7389752	提前还款（全部）	2017-06-19	-1	20000	--
7389752	提前还款（全部）	2016-03-20	-1	70000	--
7389752	提前还款（全部）	2017-03-18	-1	50000	--
7389752	提前还款（全部）	2015-10-02	-1	1000	--
7389752	提前还款（全部）	2016-12-18	-1	70000	--
7389752	提前还款（全部）	2017-03-12	-1	60000	--
7389752	提前还款（全部）	2016-10-03	-1	1000	--
7389752	提前还款（全部）	2015-09-27	-1	40000	--
7389752	提前还款（全部）	2017-06-25	-1	26000	--
7389752	提前还款（全部）	2015-12-27	-1	30000	--
7389752	提前还款（全部）	2015-06-23	-4	11000	--
7389752	提前还款（全部）	2016-01-04	-1	1000	--
7389752	提前还款（全部）	2016-12-06	-1	1000	--
7389752	提前还款（全部）	2017-03-19	-2	1000	--
7389752	提前还款（全部）	2016-06-15	-1	60000	--
7389752	提前还款（全部）	2016-06-26	-1	50000	--
7389752	提前还款（全部）	2017-06-17	-1	70000	--
7389752	提前还款（全部）	2017-03-17	-1	70000	--
7389752	提前还款（全部）	2016-03-22	-1	10000	--
7389752	提前还款（全部）	2016-09-14	-1	60000	--
7389752	提前还款（全部）	2017-03-24	-4	10000	--
7389752	提前还款（全部）	2016-03-07	-1	10000	--
7389752	提前还款（全部）	2016-06-21	-1	10000	--
7389752	提前还款（全部）	2015-09-23	-1	10000	--
7389752	提前还款（全部）	2016-12-06	-1	9000	--
7389752	提前还款（全部）	2016-12-18	-1	10000	--
7389752	提前还款（全部）	2015-09-20	-1	7000	--
7389752	提前还款（全部）	2016-12-24	-1	50000	--
7389752	提前还款（全部）	2015-06-25	-4	10000	--
7389752	提前还款（全部）	2015-06-08	-4	20000	--
7389752	提前还款（全部）	2015-06-23	-4	30000	--
7389752	提前还款（全部）	2016-06-19	-1	70000	--
7389752	提前还款（全部）	2017-03-24	-4	10000	--
7389752	提前还款（全部）	2016-03-16	-1	60000	--
7389752	提前还款（全部）	2017-06-25	-1	5000	--
7389752	提前还款（全部）	2017-03-05	-1	10000	--
7389752	提前还款（全部）	2016-09-25	-1	50000	--
7389752	提前还款（全部）	2015-12-26	-1	20000	--
7389752	提前还款（全部）	2015-09-17	-1	60000	--
7389752	提前还款（全部）	2017-01-03	-1	1000	--
7389752	提前还款（全部）	2017-03-17	-1	10000	--
7389752	提前还款（全部）	2016-09-20	-1	10000	--
7389864	提前还款（全部）	2017-04-01	0	2310	提前结清
7389864	提前还款（部分）	2017-03-07	0	53	--
7389864	提前还款（部分）	2017-04-11	0	53	--
7389864	提前还款（部分）	2017-03-07	0	696	--
7389864	提前还款（部分）	2017-03-07	0	60	--
7389864	提前还款（部分）	2017-04-11	0	58	--
7389864	提前还款（部分）	2017-04-11	0	696	--
7391985	提前还款（全部）	2017-05-31	0	881	--
7391985	提前还款（全部）	2017-05-28	0	3847	--
7391985	提前还款（全部）	2017-05-28	0	610	--
7391985	提前还款（全部）	2017-05-31	0	506	--
7391985	提前还款（全部）	2017-06-05	0	500	--
7391985	提前还款（全部）	2017-05-31	0	2311	--
7391985	提前还款（全部）	2017-06-05	0	5002	--
7395947	提前还款（全部）	2017-07-10	-1	1250	--
7397606	提前还款（全部）	2017-01-13	0	1000	--
7399615	提前还款（全部）	2016-09-06	0	168	--
7399615	提前还款（全部）	2017-05-10	0	2000	--
7402310	提前还款（全部）	2017-06-22	-7	1750	--
7412747	提前还款（全部）	2016-07-28	0	1904	--
7412747	提前还款（全部）	2016-03-01	0	1666	--
7426180	提前还款（全部）	2016-12-28	-1	2500	--
7426180	提前还款（全部）	2017-04-26	-1	2500	--
7426180	提前还款（全部）	2017-06-03	-8	5133	--
7426180	提前还款（全部）	2017-07-02	-1	3000	--
7426180	提前还款（全部）	2017-01-14	-1	2500	--
7426180	提前还款（全部）	2017-03-14	-1	2500	--
7426180	提前还款（全部）	2017-01-31	-1	2500	--
7426180	提前还款（全部）	2017-04-03	-1	2500	--
7426180	提前还款（全部）	2017-05-12	-1	2500	--
7426180	提前还款（全部）	2017-02-25	-1	2500	--
7426180	提前还款（全部）	2017-06-09	-1	3000	--
7426180	提前还款（全部）	2016-11-28	-1	2500	--
7426180	提前还款（全部）	2016-12-14	-1	2500	--
7426180	提前还款（全部）	2017-05-27	-1	3000	--
7428840	提前还款（全部）	2017-03-29	-4	3133	--
7428840	提前还款（全部）	2016-10-31	-1	1667	--
7428840	提前还款（全部）	2017-03-07	0	1300	--
7428840	提前还款（全部）	2016-10-31	-2	1400	--
7428840	提前还款（全部）	2017-03-22	0	971	提前结清
7428840	提前还款（全部）	2017-03-28	0	3116	--
7428840	提前还款（全部）	2017-03-29	-11	2842	--
7428840	提前还款（全部）	2017-07-06	0	1064	--
7386176	提前还款（全部）	2017-06-09	0	2020	--
7389858	提前还款（全部）	2016-10-17	-6	5000	--
7391321	提前还款（全部）	2017-04-18	0	1105	提前结清
7391321	提前还款（全部）	2017-04-19	0	1100	提前结清
7391321	提前还款（部分）	2017-06-24	0	608	--
7398825	展期（延期）	2010-12-01	12	18000	发生展期
7398825	展期（延期）	2008-10-16	12	20000	发生展期
7406343	提前还款（全部）	2017-06-12	0	1775	--
7406343	提前还款（全部）	2017-06-12	0	4789	--
7406343	提前还款（全部）	2017-04-01	-3	3800	--
7406343	提前还款（全部）	2016-10-09	0	922	--
7406343	提前还款（全部）	2016-10-09	0	1265	--
7406343	提前还款（全部）	2017-03-31	-6	2750	--
7406343	提前还款（全部）	2017-06-12	0	3693	--
7406343	提前还款（全部）	2017-06-12	0	3761	--
7408086	提前还款（部分）	2017-03-04	0	61	--
7408086	提前还款（部分）	2017-03-04	0	148	--
7408086	提前还款（部分）	2017-03-04	0	131	--
7408086	提前还款（部分）	2017-03-04	0	165	--
7408086	提前还款（部分）	2017-03-04	0	94	--
7408086	提前还款（部分）	2017-03-04	0	404	--
7408086	提前还款（全部）	2017-01-26	0	665	--
7408086	提前还款（部分）	2017-03-04	0	241	--
7408366	提前还款（全部）	2017-02-09	-1	2513	提前结清
7408366	提前还款（部分）	2016-11-05	-2	1929	提前还款（部分）
7408366	提前还款（部分）	2016-07-05	0	211	提前还款（部分）
7408366	提前还款（全部）	2017-02-08	-3	845	提前还款（全部）
7408366	提前还款（全部）	2016-12-05	-1	1929	提前还款（全部）
7426846	提前还款（全部）	2017-07-11	-2	994	提前还款（全部）
7387797	提前还款（全部）	2017-06-12	0	7765	--
7390471	提前还款（部分）	2017-03-31	0	323	--
7390471	提前还款（全部）	2017-04-01	0	0	提前还款（全部）
7390471	提前还款（全部）	2017-06-17	0	0	提前还款（全部）
7390471	提前还款（全部）	2017-06-17	0	0	提前还款（全部）
7402056	提前还款（全部）	2017-03-08	0	4356	--
7402406	提前还款（全部）	2017-02-17	0	1298	--
7402406	提前还款（全部）	2017-06-13	0	1632	--
7402406	提前还款（全部）	2017-06-13	0	695	--
7406648	提前还款（全部）	2017-06-24	0	29059	--
7406648	提前还款（全部）	2016-10-02	0	7338	--
7406984	提前还款（全部）	2016-06-22	0	692	--
7425975	提前还款（全部）	2017-05-04	-12	5000	--
7426213	提前还款（全部）	2017-01-24	0	345	提前结清
7426213	提前还款（全部）	2017-01-06	0	704	提前结清
7426213	提前还款（全部）	2017-02-26	0	343	提前结清
7426773	提前还款（部分）	2017-02-27	0	88	--
7426773	提前还款（部分）	2017-03-26	0	92	--
7426773	提前还款（部分）	2017-03-26	0	174	--
7426773	提前还款（部分）	2017-02-27	0	174	--
7426773	提前还款（部分）	2017-03-26	0	246	--
7426773	提前还款（部分）	2017-02-27	0	246	--
7426773	提前还款（部分）	2017-03-26	0	158	--
7426773	提前还款（部分）	2017-02-27	0	158	--
7426773	提前还款（全部）	2016-01-02	0	4022	--
7426773	提前还款（全部）	2016-01-23	0	4040	--
7390325	提前还款（全部）	2017-06-01	0	2740	--
7390325	提前还款（全部）	2016-09-20	0	1024	--
7390325	提前还款（部分）	2017-03-15	0	79	--
7390325	提前还款（部分）	2017-04-20	0	79	--
7390325	提前还款（全部）	2017-04-25	0	582	--
7390325	提前还款（全部）	2017-04-26	-10	10000	--
7390325	提前还款（部分）	2017-03-15	0	335	--
7390325	提前还款（全部）	2017-05-03	0	2775	--
7390325	提前还款（部分）	2017-04-20	0	335	--
7390325	提前还款（部分）	2017-03-15	0	253	--
7390325	提前还款（部分）	2017-04-20	0	253	--
7390325	提前还款（全部）	2017-04-25	0	249	--
7390325	提前还款（部分）	2017-04-20	0	89	--
7390325	提前还款（部分）	2017-03-15	0	89	--
7390325	提前还款（全部）	2017-04-25	0	173	--
7390325	提前还款（全部）	2017-04-05	0	209	--
7390325	提前还款（部分）	2017-03-15	0	107	--
7390325	提前还款（全部）	2017-02-24	0	918	--
7390325	提前还款（全部）	2016-04-16	0	2327	--
7390325	提前还款（全部）	2016-05-30	0	2511	--
7390325	提前还款（全部）	2017-03-15	0	178	--
7390325	提前还款（部分）	2017-04-20	0	188	--
7390325	提前还款（部分）	2017-03-15	0	188	--
7390325	提前还款（全部）	2017-05-03	0	1393	--
7390325	提前还款（全部）	2017-02-23	-4	2250	--
7390325	提前还款（部分）	2017-03-15	0	152	--
7390325	提前还款（全部）	2017-04-05	0	151	--
7390325	提前还款（部分）	2017-03-15	0	66	--
7390325	提前还款（全部）	2017-04-25	0	485	--
7390325	提前还款（全部）	2017-02-23	-3	167	--
7390325	提前还款（全部）	2016-09-20	0	343	--
7390325	提前还款（部分）	2017-04-20	0	66	--
7390325	提前还款（全部）	2017-03-15	0	205	--
7390325	提前还款（全部）	2017-02-24	0	551	--
7390325	提前还款（全部）	2016-04-20	0	2702	--
7393013	其他	2015-09-14	-8	1361	正常提前还款
7401245	提前还款（全部）	2017-04-24	0	32992	--
7401798	提前还款（全部）	2016-11-26	-2	10000	--
7401798	提前还款（全部）	2015-09-03	-1	10000	--
7401798	提前还款（全部）	2016-06-22	-3	24000	--
7401798	提前还款（全部）	2015-04-06	-1	5000	--
7401798	提前还款（全部）	2015-12-01	-1	6900	--
7401798	提前还款（全部）	2014-12-22	-1	10000	--
7401798	提前还款（全部）	2015-09-03	-1	5000	--
7401798	提前还款（全部）	2015-12-17	-1	5000	--
7401798	提前还款（全部）	2015-05-22	-1	10000	--
7401798	提前还款（全部）	2017-02-08	-1	13000	--
7401798	提前还款（全部）	2017-02-08	-1	16000	--
7401798	提前还款（全部）	2016-09-05	-1	20000	--
7401798	提前还款（全部）	2015-06-04	-1	10000	--
7401798	提前还款（全部）	2016-02-25	-1	11000	--
7401798	提前还款（全部）	2015-09-03	-3	5000	--
7401798	提前还款（全部）	2015-06-26	-3	10000	--
7401798	提前还款（全部）	2016-09-05	-1	9000	--
7401798	提前还款（全部）	2015-09-03	-1	10100	--
7401798	提前还款（全部）	2015-11-30	-2	10300	--
7401798	提前还款（全部）	2016-02-25	-1	1000	--
7401798	提前还款（全部）	2016-09-05	-1	20000	--
7401798	提前还款（全部）	2015-04-06	-1	10000	--
7401798	提前还款（全部）	2015-06-10	-2	9000	--
7401798	提前还款（全部）	2016-05-10	-1	12000	--
7401798	提前还款（全部）	2014-09-03	-1	15000	--
7401798	提前还款（全部）	2016-02-25	-1	9000	--
7401798	提前还款（全部）	2016-05-10	-1	10000	--
7401798	提前还款（全部）	2015-12-01	-1	10000	--
7401798	提前还款（全部）	2016-02-25	-2	6900	--
7401798	提前还款（全部）	2016-02-25	-2	10000	--
7401798	提前还款（全部）	2016-05-10	-1	1100	--
7401798	提前还款（全部）	2015-11-30	-2	11000	--
7401798	提前还款（全部）	2016-06-22	-3	22000	--
7401798	提前还款（全部）	2016-06-22	-3	20000	--
7401798	提前还款（全部）	2016-02-25	-2	5000	--
7401798	提前还款（全部）	2015-03-02	-1	2000	--
7401798	提前还款（全部）	2016-02-25	-2	10000	--
7401798	提前还款（全部）	2016-06-22	-3	5000	--
7401798	提前还款（全部）	2015-01-19	-1	10000	--
7401798	提前还款（全部）	2016-05-10	-1	10000	--
7401798	提前还款（全部）	2015-09-03	-1	5000	--
7401798	提前还款（全部）	2016-05-10	-1	9000	--
7401798	提前还款（全部）	2015-11-30	-2	10000	--
7401798	提前还款（全部）	2016-02-25	-1	10800	--
7401798	提前还款（全部）	2015-09-18	-1	11900	--
7401798	提前还款（全部）	2015-11-30	-2	11000	--
7401798	提前还款（全部）	2016-02-25	-1	11000	--
7401798	提前还款（全部）	2016-09-05	-1	2000	--
7401798	提前还款（全部）	2015-09-03	-1	12000	--
7401798	提前还款（全部）	2015-06-09	-2	10000	--
7401798	提前还款（全部）	2016-05-10	-1	10000	--
7401798	提前还款（全部）	2015-06-09	-2	10000	--
7401798	提前还款（全部）	2015-03-21	-1	2000	--
7401798	提前还款（全部）	2016-11-26	-2	20000	--
7401798	提前还款（全部）	2015-12-01	-1	10000	--
7401798	提前还款（全部）	2016-11-26	-3	1000	--
7401798	提前还款（全部）	2016-05-10	-1	10000	--
7401798	提前还款（全部）	2015-09-03	-1	12000	--
7401798	提前还款（全部）	2017-02-08	-1	11500	--
7401798	提前还款（全部）	2015-05-06	-3	1900	--
7401798	提前还款（全部）	2015-03-27	-4	1000	--
7401798	提前还款（全部）	2015-09-03	-1	10000	--
7401798	提前还款（全部）	2015-04-13	-1	10000	--
7401798	提前还款（全部）	2017-02-08	-1	16000	--
7401798	提前还款（全部）	2015-06-10	-2	5000	--
7401798	提前还款（全部）	2016-11-26	-2	9000	--
7401798	提前还款（全部）	2016-09-05	-1	20000	--
7401798	提前还款（全部）	2016-11-26	-2	20000	--
7401798	提前还款（全部）	2015-08-12	-1	10000	--
7401798	提前还款（全部）	2015-05-06	-1	10100	--
7401798	提前还款（全部）	2016-02-25	-2	10000	--
7401798	提前还款（全部）	2016-05-10	-1	10000	--
7401798	提前还款（全部）	2016-05-10	-1	11900	--
7401798	提前还款（全部）	2016-05-10	-1	11000	--
7401798	提前还款（全部）	2015-11-30	-2	10800	--
7401798	提前还款（全部）	2016-06-22	-3	20000	--
7401798	提前还款（全部）	2016-05-10	-1	5000	--
7401798	提前还款（全部）	2015-04-30	-2	11000	--
7401798	提前还款（全部）	2015-09-03	-1	4000	--
7401798	提前还款（全部）	2016-09-19	-1	5000	--
7401798	提前还款（全部）	2015-03-27	-3	900	--
7401798	提前还款（全部）	2015-12-01	-1	10000	--
7401798	提前还款（全部）	2015-06-04	-1	12000	--
7401798	提前还款（全部）	2015-09-03	-1	10000	--
7401798	提前还款（全部）	2015-05-22	-2	12000	--
