"REPORT_ID","HOUSE_LOAN_COUNT","COMMERCIAL_LOAN_COUNT","OTHER_LOAN_COUNT","FIRST_LOAN_OPEN_MONTH","LOANCARD_COUNT","FIRST_LOANCARD_OPEN_MONTH","STANDARD_LOANCARD_COUNT","FIRST_SL_OPEN_MONTH","ANNOUNCE_COUNT","DISSENT_COUNT"
"4846668","0","0","6","2013.12","9","2016.04","0","--","0","0"
"4850314","0","0","23","2015.10","12","2007.08","0","--","0","0"
"4853916","0","0","6","2015.11","10","2015.05","0","--","0","0"
"4857401","0","0","22","2008.03","4","2016.12","0","--","0","0"
"4859227","0","0","11","2016.06","5","2014.05","0","--","0","0"
"4860985","0","0","3","2015.06","5","2015.08","0","--","0","0"
"4835994","0","0","3","2017.02","6","2015.01","0","--","0","0"
"4841385","0","0","6","2016.08","5","2008.05","0","--","0","0"
"4843122","0","0","8","2016.09","8","2014.07","0","--","0","0"
"4844923","0","0","2","2010.12","4","2011.07","0","--","0","0"
"4846751","0","0","4","2016.07","5","2011.04","0","--","0","0"
"4850446","0","0","4","2016.09","4","2008.03","0","--","0","0"
"4852183","0","0","18","2016.03","4","2011.12","0","--","0","0"
"4859328","1","0","20","2012.10","16","2011.11","1","2015.09","0","0"
"4834317","0","0","8","2013.09","1","--","0","2016.07","0","0"
"4836099","0","0","4","2015.11","35","2007.03","0","--","0","0"
"4841449","0","0","0","--","4","2012.08","0","--","0","0"
"4841451","0","0","14","2016.09","5","2016.07","0","--","0","0"
"4841474","0","0","9","2016.11","7","2015.06","0","--","0","0"
"4846831","0","0","1","2016.11","2","2010.05","0","--","0","0"
"4848749","0","0","78","2015.11","3","2014.11","0","--","0","0"
"4848760","0","0","5","2010.07","3","2015.12","0","--","0","0"
"4850510","0","0","9","2014.06","5","2009.08","1","2009.08","0","0"
"4850600","3","1","12","2002.12","15","2008.01","0","2007.05","0","0"
"4852339","0","0","8","2016.06","7","2015.09","1","2011.03","0","0"
"4852357","0","0","3","2015.10","14","2013.12","0","--","0","0"
"4852399","0","0","3","2015.08","5","2008.08","0","--","0","0"
"4857670","0","0","7","2016.08","3","2017.01","0","2015.10","0","0"
"4859402","0","0","4","2008.11","4","2008.08","0","--","0","0"
"4861206","1","0","15","2008.08","15","2007.06","1","2006.05","0","0"
"4861222","1","0","14","2012.06","13","2007.07","0","--","0","0"
"4834423","0","0","3","2015.11","4","2010.04","0","--","0","0"
"4834436","0","0","8","2016.12","5","2013.04","0","--","0","0"
"4834446","0","0","0","--","6","2016.03","0","--","0","0"
"4834485","0","0","15","2016.07","11","2016.04","0","--","0","0"
"4837985","0","0","12","2016.12","4","2015.11","0","--","0","0"
"4838037","0","0","3","2016.06","7","2008.07","0","--","0","0"
"4841567","0","0","22","2015.08","12","2009.12","0","--","0","0"
"4841568","0","0","5","2017.03","6","2013.07","0","--","0","0"
"4841587","1","0","28","2009.08","30","2012.04","0","--","0","0"
"4841639","0","0","2","2015.09","3","2014.03","0","--","0","0"
"4843364","3","0","9","2009.03","8","2012.11","0","--","0","0"
"4845127","0","0","7","2016.09","8","2014.04","0","--","0","0"
"4847014","0","0","4","2016.08","8","2014.03","0","--","0","0"
"4848842","0","0","41","2015.03","7","2013.03","0","--","0","0"
"4848865","0","0","25","2016.11","1","2016.08","0","--","0","0"
"4848874","1","0","16","2012.03","4","2008.07","0","--","0","0"
"4850661","0","0","12","2016.06","11","2011.07","0","--","0","0"
"4852461","0","0","0","--","6","2008.05","0","--","0","0"
"4852501","1","0","2","2016.01","13","2014.07","0","--","0","0"
"4855981","0","0","19","2016.05","7","2014.09","0","--","0","0"
"4856047","0","0","6","2017.01","18","2011.12","0","--","0","0"
"4859558","0","0","13","2014.03","18","2013.05","0","--","0","0"
"4859599","1","0","21","2015.07","9","2012.03","0","2016.04","0","0"
"4859601","0","0","5","2011.01","2","2012.10","0","--","0","0"
"4834539","0","0","22","2015.02","10","2012.09","0","--","0","0"
"4834565","0","0","12","2016.08","10","2014.04","0","--","0","0"
"4836365","0","0","7","2016.12","2","2012.05","0","--","0","0"
"4839882","0","0","6","2016.09","7","2014.12","0","--","0","0"
"4843455","0","0","7","2016.09","8","2013.03","0","--","0","0"
"4845252","0","0","13","2016.10","9","2014.10","0","--","0","0"
"4845287","0","0","1","2017.05","5","2010.08","0","--","0","0"
"4847041","0","0","26","2016.08","9","2013.03","0","--","0","0"
"4847052","0","0","0","--","10","2011.11","1","2011.03","0","0"
"4847135","0","0","0","--","12","2007.01","0","--","0","0"
"4850769","0","0","8","2016.11","4","2013.09","0","--","0","0"
"4854340","0","0","20","2016.01","3","2015.11","1","2012.11","0","0"
"4857922","0","0","8","2017.01","1","2017.02","0","--","0","0"
"4859636","0","0","11","2016.01","7","2011.12","0","--","0","0"
"4843581","0","0","7","2017.01","4","2016.10","0","--","0","0"
"4856198","0","0","10","2005.11","15","2008.09","0","--","0","0"
"4861612","0","0","4","2016.10","9","2011.08","0","--","0","0"
"4834822","0","0","18","2016.03","12","2011.03","0","--","0","0"
"4836612","0","0","1","2015.10","3","2016.10","0","--","0","0"
"4838358","0","0","21","2012.04","20","2009.05","0","--","0","0"
"4840145","0","0","1","2017.03","4","2013.03","0","--","0","0"
"4840207","0","0","18","2014.08","24","2012.12","2","2016.05","0","0"
"4841932","0","0","1","2017.04","2","2015.12","0","--","0","0"
"4843719","0","0","5","2017.01","1","--","0","2013.11","0","0"
"4845519","0","0","15","2007.08","8","2014.04","0","--","0","0"
"4845567","0","0","8","2017.01","2","2016.10","0","--","0","0"
"4849177","0","0","7","2015.05","8","2009.10","0","--","0","0"
"4852779","0","0","19","2016.05","6","2013.04","1","2013.06","0","0"
"4854519","0","0","8","2015.07","15","2015.02","0","--","0","0"
"4854551","1","0","2","2009.07","28","2007.02","0","--","0","0"
"4854573","0","0","12","2013.10","11","2007.05","0","--","0","0"
"4854582","0","0","5","2016.01","9","2012.10","4","2012.12","0","0"
"4859877","0","0","21","2015.08","14","2007.07","0","--","0","0"
"4861661","0","0","1","2017.05","7","2009.06","0","--","0","0"
"4861665","0","0","4","2014.05","9","2007.06","1","2001.12","0","0"
"4834887","0","0","2","2016.03","2","2012.08","0","--","0","0"
"4834891","0","0","7","2016.01","29","2014.05","0","--","0","0"
"4842002","0","0","4","2016.11","3","2013.06","0","--","0","0"
"4842051","2","0","4","2008.05","11","2008.08","0","--","0","0"
"4843802","0","0","0","--","5","2017.03","0","--","0","0"
"4843876","0","0","0","--","1","2012.12","0","--","0","0"
"4847399","0","0","17","2008.05","15","2013.10","0","--","0","0"
"4847414","0","0","70","2015.12","9","2015.02","0","--","0","0"
"4847415","0","0","3","2016.12","4","2007.12","0","--","0","0"
"4849313","0","0","7","2016.01","4","2013.12","0","--","0","0"
"4852958","1","0","1","2016.01","6","2014.12","0","--","0","0"
"4854698","0","0","6","2016.09","3","2014.05","0","--","0","0"
"4859949","1","0","8","2009.09","10","2010.08","0","--","0","0"
"4835025","0","0","1","2016.11","3","2016.03","0","2015.06","0","0"
"4836772","0","0","41","2005.09","8","2010.12","0","--","0","0"
"4836780","0","0","14","2016.07","17","2014.09","0","--","0","0"
"4838588","0","0","17","2016.08","1","2012.07","0","--","0","0"
"4838602","0","0","0","--","2","2015.08","0","--","0","0"
"4842127","0","0","0","--","11","2011.06","0","2013.05","0","0"
"4842160","0","0","5","2016.08","5","2014.03","0","--","0","0"
"4842167","1","0","29","2009.09","8","2006.09","0","--","0","0"
"4845729","0","0","0","--","4","2013.04","0","--","0","0"
"4845786","0","0","4","2016.10","7","2014.08","0","--","0","0"
"4847514","0","0","38","2015.09","23","2008.01","0","--","0","0"
"4847547","0","0","0","--","2","2014.11","0","2015.12","0","0"
"4906270","2","0","2","2002.11","12","2011.04","0","--","0","0"
"4908020","0","0","20","2016.05","1","2015.12","0","--","0","0"
"4909774","1","0","25","2012.07","16","2017.01","0","--","0","0"
"4909788","0","0","6","2016.10","4","2014.12","0","--","0","0"
"4909823","1","0","39","2011.08","11","2010.04","2","2010.05","0","0"
"4911581","0","0","1","2016.05","11","2013.12","0","--","0","0"
"4911603","0","0","3","2015.03","2","2013.03","0","--","0","0"
"4913369","0","0","11","2009.04","14","2009.07","0","--","0","0"
"4916715","0","0","36","2014.05","6","2014.11","0","2014.06","0","0"
"4916763","0","0","6","2015.01","3","2011.10","0","--","0","0"
"4918480","0","0","13","2011.10","17","2011.06","0","--","0","0"
"4918551","0","0","9","2016.12","4","2016.05","0","--","0","0"
"4897398","0","0","8","2017.02","11","2014.06","0","--","0","0"
"4899159","0","0","3","2017.02","7","2008.10","0","--","0","0"
"4899217","1","0","6","2013.08","3","2008.10","0","--","0","0"
"4901043","0","0","1","2016.11","21","2010.04","0","--","0","0"
"4901068","1","0","5","2014.03","15","2014.11","0","--","0","0"
"4901096","0","0","0","--","9","2008.08","0","--","0","0"
"4902772","0","0","39","2015.06","8","2009.04","0","--","0","0"
"4902821","0","0","3","2015.01","1","2015.06","0","--","0","0"
"4902832","0","0","2","2012.03","7","2011.07","0","--","0","0"
"4904589","0","0","8","2016.06","9","2012.02","0","--","0","0"
"4906323","0","0","15","2015.01","16","2012.04","0","2012.05","0","0"
"4906384","0","0","11","2004.12","19","2005.04","1","2003.12","0","0"
"4906388","0","0","0","--","2","2016.05","0","--","0","0"
"4906412","0","0","1","2017.01","2","2013.01","0","--","0","0"
"4909962","0","0","10","2003.09","12","2008.09","0","--","0","0"
"4909969","0","0","0","--","2","2016.06","0","--","0","0"
"4916778","1","0","0","2011.09","1","2014.09","0","--","0","0"
"4918653","0","0","5","2016.11","3","2007.06","0","--","0","0"
"4892200","1","0","6","2010.10","4","2010.05","0","--","0","0"
"4895710","0","0","12","2016.01","13","2011.01","0","--","0","0"
"4897446","0","0","1","2016.12","4","2006.09","0","--","0","0"
"4897449","6","0","3","2002.12","9","2005.02","0","--","0","0"
"4899323","0","0","11","2016.03","1","--","0","2014.12","0","0"
"4901208","0","0","10","2014.08","3","2014.07","0","--","0","0"
"4902880","1","0","20","2013.04","12","2012.11","0","--","0","0"
"4902928","0","0","60","2017.01","5","2012.04","0","--","0","0"
"4904687","0","0","0","--","6","2013.11","0","--","0","0"
"4904688","0","0","12","2015.12","8","2012.05","0","--","0","0"
"4904750","0","0","6","2012.07","12","2014.07","0","2013.07","0","0"
"4904762","1","0","7","2011.02","8","2007.04","0","--","0","0"
"4906511","0","0","6","2015.10","27","2007.04","1","2013.06","0","0"
"4906526","0","0","18","2016.08","11","2010.03","0","2011.06","0","0"
"4906540","0","0","4","2017.01","8","2016.09","0","--","0","0"
"4908238","0","0","3","2016.12","11","2008.04","0","--","0","0"
"4908298","1","0","38","2013.07","17","2013.07","0","--","0","0"
"4909985","0","0","8","2016.03","7","2013.08","0","--","0","0"
"4910028","0","0","4","2016.05","5","2011.11","0","--","0","0"
"4910089","0","0","6","2016.08","16","2008.08","0","--","0","0"
"4911797","0","0","12","2012.01","15","2014.03","0","--","0","0"
"4911853","0","0","6","2012.06","7","2007.07","0","2013.03","0","0"
"4804876","0","0","25","2014.09","24","2012.06","0","2012.12","0","0"
"4804898","0","0","6","2015.11","8","2015.02","0","--","0","0"
"4892244","0","0","6","2016.11","10","2008.01","0","--","0","0"
"4892266","0","0","2","2017.01","7","2011.01","0","--","0","0"
"4892289","0","0","2","2017.01","6","2012.02","0","--","0","0"
"4897574","0","0","8","2016.10","3","2017.03","0","--","0","0"
"4899353","0","0","9","2016.11","7","2009.04","0","--","0","0"
"4899361","0","0","29","2015.04","9","2011.11","0","--","0","0"
"4899381","0","0","2","2005.09","17","2016.06","0","--","0","0"
"4901311","0","0","15","2010.06","24","2013.06","0","--","0","0"
"4904816","0","0","43","2015.09","3","2012.03","0","--","0","0"
"4904817","0","0","7","2015.01","7","2010.11","0","2016.04","0","0"
"4906585","0","0","0","--","3","2010.10","0","--","0","0"
"4906599","1","0","1","2016.01","2","2014.09","0","--","0","0"
"4906612","0","0","32","2014.12","12","2010.04","0","--","0","0"
"4906632","0","0","2","2017.01","6","2015.07","0","--","0","0"
"4906645","0","0","13","2009.06","17","2011.06","0","--","0","0"
"4908343","0","0","7","2017.02","2","2010.09","0","--","0","0"
"4910131","0","0","12","2007.10","22","2011.08","0","--","0","0"
"4910189","0","0","1","2015.09","8","2016.03","0","--","0","0"
"4910203","0","0","6","2016.08","2","2016.12","0","--","0","0"
"4910205","0","0","2","2016.09","14","2010.10","0","--","0","0"
"4862075","0","0","3","2016.12","4","2014.11","0","--","0","0"
"4862134","0","0","0","--","8","2008.03","0","--","0","0"
"4917009","0","0","2","2016.11","3","2010.12","0","--","0","0"
"4917091","0","0","0","--","6","2015.03","0","--","0","0"
"4918699","1","0","19","2012.09","25","2012.06","2","2013.08","0","0"
"4892406","0","0","16","2016.09","14","2012.10","2","2012.08","0","0"
"4894135","0","0","2","2017.03","8","2014.07","0","--","0","0"
"4894146","0","0","1","2017.04","4","2016.11","0","--","0","0"
"4897677","0","0","20","2016.11","7","2013.09","0","--","0","0"
"4897700","0","0","5","2015.11","6","2014.02","0","--","0","0"
"4897754","0","0","4","2017.02","12","2015.08","0","--","0","0"
"4899459","0","0","3","2016.11","1","2016.05","0","--","0","0"
"4899508","0","0","4","2016.12","22","2011.12","0","--","0","0"
"4903159","0","0","15","2016.01","7","2009.03","0","--","0","0"
"4904896","0","0","7","2016.10","7","2015.02","0","--","0","0"
"4904907","0","0","0","--","12","2012.09","0","2015.03","0","0"
"4908506","1","0","5","2016.06","13","2014.07","0","--","0","0"
"4910229","0","0","1","2017.05","8","2015.07","0","--","0","0"
"4910247","0","0","1","2016.11","15","2016.06","0","--","0","0"
"4912025","0","0","2","2017.03","6","2013.12","0","--","0","0"
"4912094","1","0","5","2014.05","9","2015.01","0","--","0","0"
"4913815","1","0","19","2015.03","10","2012.03","0","--","0","0"
"4913834","1","0","20","2008.12","19","2010.10","0","--","0","0"
"4915341","0","0","0","--","3","2012.09","0","2013.01","0","0"
"4915342","0","0","2","2016.06","4","2013.02","0","--","0","0"
"4915373","0","0","18","2009.05","6","2013.02","0","--","0","0"
"4917120","0","0","5","2016.05","8","2014.01","1","2014.04","0","0"
"4917186","1","0","27","2012.08","13","2011.03","0","--","0","0"
"4894218","0","0","5","2016.02","3","2016.06","0","--","0","0"
"4896010","0","0","2","2017.03","32","2010.10","0","--","0","0"
"4901528","0","0","15","2017.03","18","2012.05","0","--","0","0"
"4903253","1","0","7","2014.12","12","2015.12","0","--","0","0"
"4903291","0","0","23","2016.10","7","2006.12","0","--","0","0"
"4903294","0","0","6","2013.10","20","2009.01","2","2010.07","0","0"
"4905032","0","0","15","2008.05","10","2011.03","0","--","0","0"
"4905033","0","0","1","2016.10","1","--","0","2012.01","0","0"
"4908576","0","0","1","2017.05","3","2013.04","0","--","0","0"
"4910409","0","0","2","2016.09","11","2014.03","0","--","0","0"
"4912135","0","0","30","2015.03","19","2011.04","0","--","0","0"
"4912144","0","0","3","2008.02","3","2007.09","1","2014.03","0","0"
"4912155","0","0","1","2017.05","7","2014.08","0","--","0","0"
"4913910","0","0","0","--","11","2011.06","0","--","0","0"
"4917312","1","0","7","2015.09","2","2016.02","0","--","0","0"
"4918988","0","0","6","2013.02","15","2012.04","0","--","0","0"
"4894377","0","0","22","2016.01","2","2015.05","0","--","0","0"
"4896117","0","0","4","2015.08","4","2015.04","0","--","0","0"
"4901598","0","0","0","--","3","2012.09","0","--","0","0"
"4901667","0","0","3","2015.10","2","2016.05","0","--","0","0"
"4903316","0","0","7","2017.01","9","2012.12","0","--","0","0"
"4903396","0","0","3","2016.11","17","2009.08","0","--","0","0"
"4903423","0","0","3","2013.09","10","2007.07","0","--","0","0"
"4905157","0","0","2","2017.04","8","2009.05","1","2007.12","0","0"
"4905170","0","0","6","2012.08","8","2013.06","0","--","0","0"
"4905176","1","0","29","2008.03","10","2013.09","0","2011.03","0","0"
"4906947","0","0","1","2017.05","15","2014.09","0","--","0","0"
"4908638","1","0","4","2013.07","11","2013.06","0","--","0","0"
"4908662","0","0","5","2014.09","21","2013.01","0","--","0","0"
"4908711","0","0","13","2017.01","4","2012.02","0","--","0","0"
"4910465","0","0","13","2011.07","15","2008.04","0","--","0","0"
"4910477","0","0","4","2015.12","3","2011.06","0","--","0","0"
"4912239","0","0","3","2010.07","16","2003.11","0","--","0","0"
"4915571","0","0","3","2017.04","5","2016.03","0","--","0","0"
"4915573","0","0","6","2016.02","13","2016.07","0","--","0","0"
"4917420","1","0","2","2017.01","6","2017.03","0","--","0","0"
"4917424","0","0","3","2017.01","2","2012.03","0","--","0","0"
"4917429","0","0","0","--","7","2012.04","0","--","0","0"
"4890896","0","0","1","2015.10","1","2009.12","0","--","0","0"
"4890904","0","0","7","2015.08","5","2010.03","0","--","0","0"
"4892692","1","0","2","2016.08","1","2016.09","0","--","0","0"
"4894550","0","0","16","2016.06","4","2011.03","0","--","0","0"
"4896259","0","0","15","2016.07","2","2015.08","2","2013.03","0","0"
"4896270","1","0","7","2009.06","20","2009.02","0","2016.06","0","0"
"4899858","1","0","4","2007.10","14","2007.11","0","--","0","0"
"4901672","0","0","5","2014.02","16","2014.06","0","--","0","0"
"4901775","0","0","1","2016.11","7","2008.05","0","--","0","0"
"4903457","0","0","13","2008.01","1","2015.06","0","--","0","0"
"4903473","0","0","11","2015.04","11","2012.10","0","2016.04","0","0"
"4905224","0","0","16","2015.08","12","2008.04","0","--","0","0"
"4905230","0","0","0","--","8","2008.02","0","2014.09","0","0"
"4905272","0","0","12","2013.11","26","2007.11","0","2015.01","0","0"
"4910562","0","0","23","2015.10","5","2008.02","0","--","0","0"
"4910582","0","0","10","2016.01","6","2014.12","0","--","0","0"
"4910626","0","0","5","2017.03","4","2013.08","0","--","0","0"
"4910636","0","0","0","--","5","2015.03","0","--","0","0"
"4912370","0","0","11","2007.05","15","2008.06","1","2014.08","0","0"
"4912405","1","0","15","2005.06","22","2003.11","0","--","0","0"
"4912409","0","0","24","2015.07","9","2008.02","0","2015.02","0","0"
"4914098","1","0","13","2014.01","20","2014.05","0","--","0","0"
"4914101","0","0","9","2012.05","5","2014.08","0","--","0","0"
"4915695","0","0","1","2011.01","2","2016.07","0","2015.01","0","0"
"4915759","0","0","1","2016.12","3","2016.07","0","2009.09","0","0"
"4917472","0","0","4","2016.11","1","2013.04","0","--","0","0"
"4917474","0","0","32","2014.06","5","2014.09","0","--","0","0"
"4891077","1","0","57","2009.11","10","2012.08","0","2011.05","0","0"
"4894553","0","0","6","2011.05","17","2011.10","3","2012.01","0","0"
"4896418","0","0","2","2017.02","17","2009.03","0","--","0","0"
"4898143","0","0","1","2017.01","10","2011.12","0","--","0","0"
"4898148","1","0","4","2015.01","9","2011.10","0","--","0","0"
"4898191","0","0","4","2016.05","2","2014.12","0","--","0","0"
"4898193","0","0","7","2005.03","18","2013.11","0","2011.12","0","0"
"4898226","1","0","10","2011.10","9","2009.06","0","--","0","0"
"4901827","0","0","9","2017.02","16","2012.07","1","2009.09","0","0"
"4903632","0","0","7","2016.05","14","2008.11","0","--","0","0"
"4905405","0","0","2","2016.09","10","2011.11","0","--","0","0"
"4905419","0","0","0","--","15","2012.08","0","--","0","0"
"4905423","0","0","4","2015.06","8","2007.11","0","--","0","0"
"4907146","0","1","32","2011.04","13","2011.09","0","--","0","0"
"4908933","0","0","0","--","5","2017.02","0","--","0","0"
"4910694","0","0","17","2015.08","3","2012.08","0","--","0","0"
"4910713","0","0","24","2016.06","6","2008.09","0","--","0","0"
"4912430","0","0","4","2017.02","11","2015.01","0","--","0","0"
"4914206","1","0","7","2009.01","11","2007.11","2","2005.01","0","0"
"4914283","1","0","0","2015.07","14","2015.07","0","--","0","0"
"4915773","0","0","5","2009.03","6","2010.08","0","--","0","0"
"4915781","0","0","12","2015.09","5","2012.06","0","--","0","0"
"4915786","0","0","18","2015.09","18","2010.03","0","--","0","0"
"4917576","0","0","6","2016.07","11","2009.09","0","--","0","0"
"4891112","0","0","2","2017.05","1","2012.02","0","--","0","0"
"4891153","0","0","2","2016.02","5","2013.03","1","2010.09","0","0"
"4892939","0","0","4","2015.04","25","2009.08","1","2007.12","0","0"
"4896541","1","0","0","2017.01","5","2013.08","0","--","0","0"
"4898245","0","0","1","2017.04","21","2006.11","0","2011.03","0","0"
"4901970","0","0","0","--","6","2014.09","0","--","0","0"
"4905442","0","0","6","2016.07","2","2016.05","1","2011.03","0","0"
"4907232","0","0","11","2016.11","14","2009.03","1","2005.03","0","0"
"4908993","0","0","2","2014.01","12","2012.05","0","--","0","0"
"4909017","0","1","5","2016.07","11","2011.12","0","--","0","0"
"4909077","0","0","4","2012.05","6","2013.12","0","2012.03","0","0"
"4910869","0","0","22","2015.10","10","2012.12","0","--","0","0"
"4912581","0","0","8","2015.11","8","2012.09","0","--","0","0"
"4912650","0","0","72","2015.02","27","2008.11","0","--","0","0"
"4914375","0","0","2","2016.07","1","2016.11","0","--","0","0"
"4914390","0","0","7","2010.10","4","2010.11","0","--","0","0"
"4915898","0","0","7","2015.09","13","2015.04","0","--","0","0"
"4915928","1","0","13","2014.11","23","2007.08","3","2014.03","0","0"
"4915962","0","0","19","2016.01","9","2008.08","0","--","0","0"
"4915972","0","0","3","2016.11","5","2016.10","0","--","0","0"
"4917702","0","0","1","2016.11","8","2007.03","0","2016.09","0","0"
"4917727","0","0","3","2017.01","4","2013.09","0","--","0","0"
"4917731","0","0","11","2016.11","12","2009.04","1","2012.03","0","0"
"4917750","0","0","1","2017.03","10","2014.11","0","--","0","0"
"4917752","0","0","24","2015.12","4","2010.11","0","--","0","0"
"4891229","0","0","15","2016.02","10","2012.06","0","--","0","0"
"4891259","0","0","5","2011.08","4","2013.06","0","--","0","0"
"4893077","0","0","62","2015.11","15","2012.06","0","2014.02","0","0"
"4894774","1","0","1","2008.01","6","2008.07","0","--","0","0"
"4894830","0","0","4","2015.07","1","2014.11","0","--","0","0"
"4896569","0","0","2","2016.09","9","2008.08","0","--","0","0"
"4896648","0","0","4","2017.02","8","2016.11","0","--","0","0"
"4898343","1","0","4","2015.11","12","2012.12","0","--","0","0"
"4898385","0","0","12","2016.07","3","2007.09","0","--","0","0"
"4903767","0","0","6","2016.09","4","2010.07","1","2011.05","0","0"
"4903785","0","0","1","2017.05","4","2013.02","1","2006.05","0","0"
"4903802","0","0","0","--","6","2012.09","0","--","0","0"
"4903806","0","0","4","2016.03","5","2016.01","0","--","0","0"
"4903807","0","0","6","2015.11","21","2011.05","0","--","0","0"
"4905624","0","0","1","2016.06","7","2015.01","0","--","0","0"
"4907404","0","0","19","2014.08","12","2008.11","0","--","0","0"
"4909168","0","0","15","2016.06","2","2011.03","0","--","0","0"
"4909180","0","0","0","--","8","2009.09","0","--","0","0"
"4910945","0","0","9","2010.02","12","2010.06","0","--","0","0"
"4912662","0","0","5","2016.09","6","2008.08","0","--","0","0"
"4912713","0","0","2","2017.04","2","2016.04","0","--","0","0"
"4914516","0","0","16","2015.06","9","2009.07","0","--","0","0"
"4914520","0","0","24","2015.05","35","2012.02","0","--","0","0"
"4915995","0","0","7","2016.09","3","2012.07","0","--","0","0"
"4917795","0","0","7","2002.12","22","2008.12","0","--","0","0"
"4917876","0","0","6","2014.08","2","2014.08","0","--","0","0"
"4891423","0","0","11","2016.01","7","2013.09","0","--","0","0"
"4896678","0","0","1","2016.11","4","2014.06","0","--","0","0"
"4898446","0","0","6","2016.04","3","2011.11","0","--","0","0"
"4898447","1","0","1","2013.12","9","2012.03","0","--","0","0"
"4900334","0","0","0","--","2","2013.02","0","2012.11","0","0"
"4902130","0","0","10","2016.10","14","2016.07","0","--","0","0"
"4905657","0","0","7","2016.07","8","2015.05","0","--","0","0"
"4905686","0","0","13","2016.07","5","2007.10","0","--","0","0"
"4907465","0","0","1","2017.05","9","2011.09","0","--","0","0"
"4907467","0","0","4","2017.01","12","2011.05","1","2011.09","0","0"
"4907493","0","0","9","2016.11","24","2008.04","0","--","0","0"
"4907497","1","0","15","2014.03","11","2012.01","0","--","0","0"
"4909209","0","0","4","2016.07","7","2012.06","0","--","0","0"
"4909219","0","0","0","--","14","2007.05","0","2005.04","0","0"
"4909243","0","0","10","2015.07","12","2008.11","0","--","0","0"
"4909296","1","0","11","2011.04","10","2008.03","0","--","0","0"
"4914627","0","0","8","2016.04","16","2015.09","0","2016.06","0","0"
"4916106","0","0","25","2015.11","11","2013.07","0","--","0","0"
"4916164","0","0","0","--","5","2013.11","0","--","0","0"
"4893248","1","0","1","2013.02","4","2013.05","0","--","0","0"
"4893262","0","0","2","2017.02","7","2010.08","0","--","0","0"
"4894998","1","0","23","2012.02","11","2011.09","0","--","0","0"
"4895088","0","0","5","2016.11","9","2008.06","0","--","0","0"
"4896803","0","0","7","2016.06","7","2015.06","0","--","0","0"
"4898609","0","0","50","2004.03","13","2009.04","0","2013.01","0","0"
"4900342","1","0","10","2003.12","5","2007.05","1","2007.03","0","0"
"4900370","0","0","4","2013.08","3","2010.09","0","--","0","0"
"4900442","0","0","9","2015.05","3","2016.10","0","2014.09","0","0"
"4902245","0","0","0","--","3","2013.07","0","--","0","0"
"4902272","0","0","2","2016.11","5","2014.08","0","--","0","0"
"4905821","0","0","2","2007.08","4","2009.06","1","1996.11","0","0"
"4909393","0","0","11","2016.11","2","2015.02","0","--","0","0"
"4909396","0","0","11","2015.03","12","2014.02","0","--","0","0"
"4909398","0","0","9","2016.11","3","2012.03","0","--","0","0"
"4911121","0","0","7","2016.09","3","2016.05","0","--","0","0"
"4911140","0","0","5","2016.09","10","2015.05","0","--","0","0"
"4911146","1","0","16","2014.07","10","2015.10","0","2014.03","0","0"
"4912925","0","0","1","2017.04","4","2015.08","0","--","0","0"
"4916266","0","0","28","2015.08","9","2009.03","0","--","0","0"
"4918067","0","0","1","2010.08","19","2008.08","0","--","0","0"
"4918115","1","0","3","2016.01","6","2015.03","0","--","0","0"
"4893405","0","0","9","2016.08","11","2013.01","0","--","0","0"
"4896907","0","0","11","2016.11","3","2014.11","0","--","0","0"
"4896937","0","0","6","2017.02","15","2007.09","0","--","0","0"
"4896949","0","0","1","2017.01","1","--","0","2014.02","0","0"
"4898735","0","0","5","2016.04","7","2014.06","0","--","0","0"
"4898756","0","0","2","2017.02","14","2011.08","0","--","0","0"
"4900540","0","0","2","2017.03","20","2011.04","0","--","0","0"
"4902332","0","0","1","2012.01","1","2013.03","0","--","0","0"
"4902411","0","0","0","--","2","2016.11","0","--","0","0"
"4904109","0","0","1","2017.04","7","2014.11","0","--","0","0"
"4904198","0","0","19","2016.05","1","2013.06","1","2008.01","0","0"
"4905929","0","0","9","2016.06","8","2013.12","0","--","0","0"
"4905955","0","0","4","2016.05","4","2016.06","0","2009.10","0","0"
"4907656","0","0","26","2015.10","27","2012.05","0","--","0","0"
"4907708","0","0","16","2017.01","8","2015.04","1","2011.06","0","0"
"4909458","0","0","14","2016.01","9","2015.08","0","--","0","0"
"4913039","0","0","3","2016.09","1","2014.12","0","--","0","0"
"4913094","0","0","33","2015.11","13","2013.11","0","2014.02","0","0"
"4916372","0","0","3","2011.03","4","2007.11","0","--","0","0"
"4918179","0","0","20","2015.10","3","2013.06","0","--","0","0"
"4918195","0","0","5","2015.11","8","2012.08","0","--","0","0"
"4918212","0","0","6","2015.11","3","2013.03","0","--","0","0"
"4891686","0","0","5","2015.10","11","2014.12","0","--","0","0"
"4891707","0","0","0","--","14","2010.10","0","--","0","0"
"4891722","0","0","13","2015.10","5","2016.03","1","2011.02","0","0"
"4891747","0","0","10","2016.02","2","2016.07","0","--","0","0"
"4893498","0","0","3","2016.09","18","2011.08","0","--","0","0"
"4895249","0","0","39","2015.06","25","2009.02","0","--","0","0"
"4897039","0","0","6","2012.12","7","2010.11","0","--","0","0"
"4897089","0","0","2","2011.09","14","2009.08","0","--","0","0"
